sample,ch0,ch1,ch2,ch3,ch0_v,ch1_v,ch2_v,ch3_v
2513,-606485,-634738,-581373,-607514,-0.173516750,-0.181599998,-0.166332150,-0.173811150
2514,-606273,-584343,-629868,-607482,-0.173456097,-0.167181873,-0.180206680,-0.173801994
2515,-606103,-586401,-627863,-607196,-0.173407459,-0.167770672,-0.179633045,-0.173720169
2516,-605997,-602888,-612384,-607525,-0.173377132,-0.172487640,-0.175204468,-0.173814297
2517,-606209,-623608,-592130,-607281,-0.173437786,-0.178415680,-0.169409752,-0.173744488
2518,-606092,-618558,-596926,-607525,-0.173404312,-0.176970863,-0.170781898,-0.173814297
2519,-605997,-597764,-617179,-607249,-0.173377132,-0.171021652,-0.176576328,-0.173735332
2520,-605933,-584322,-630176,-607408,-0.173358822,-0.167175865,-0.180294800,-0.173780823
2521,-606124,-586295,-628117,-607259,-0.173413467,-0.167740345,-0.179705715,-0.173738194
2522,-605785,-636860,-579166,-607387,-0.173316479,-0.182207108,-0.165700722,-0.173774815
2523,-606252,-634960,-581468,-607344,-0.173450089,-0.181663513,-0.166359329,-0.173762512
2524,-605647,-618760,-596958,-607610,-0.173276997,-0.177028656,-0.170791054,-0.173838615
2525,-606135,-597753,-617169,-607344,-0.173416615,-0.171018505,-0.176573467,-0.173762512
2526,-605657,-602591,-612553,-607567,-0.173279858,-0.172402668,-0.175252819,-0.173826313
2527,-605986,-623502,-592332,-607514,-0.173373985,-0.178385353,-0.169467545,-0.173811150
2528,-606156,-636860,-579367,-607143,-0.173422623,-0.182207108,-0.165758228,-0.173705006
2529,-606007,-634770,-581489,-607503,-0.173379993,-0.181609154,-0.166365337,-0.173808002
2530,-606156,-584555,-630027,-607482,-0.173422623,-0.167242527,-0.180252171,-0.173801994
2531,-606103,-586773,-627746,-607726,-0.173407459,-0.167877102,-0.179599571,-0.173871803
2532,-606167,-602687,-612416,-607546,-0.173425770,-0.172430134,-0.175213623,-0.173820305
2533,-606007,-624022,-592247,-607503,-0.173379993,-0.178534126,-0.169443226,-0.173808002
2534,-605986,-618707,-597043,-607429,-0.173373985,-0.177013493,-0.170815372,-0.173786831
2535,-606167,-597562,-617190,-607461,-0.173425770,-0.170963860,-0.176579475,-0.173795986
2536,-606167,-584333,-630070,-607567,-0.173425770,-0.167179012,-0.180264473,-0.173826313
2537,-606145,-586592,-627895,-607312,-0.173419476,-0.167825317,-0.179642200,-0.173753357
2538,-606220,-636913,-579537,-607535,-0.173440933,-0.182222271,-0.165806866,-0.173817158
2539,-606050,-634589,-581457,-607578,-0.173392296,-0.181557369,-0.166356182,-0.173829460
2540,-606124,-618601,-597180,-607440,-0.173413467,-0.176983166,-0.170854568,-0.173789978
2541,-606082,-597753,-617116,-607376,-0.173401451,-0.171018505,-0.176558304,-0.173771667
2542,-606283,-602867,-612543,-607482,-0.173458958,-0.172481632,-0.175249958,-0.173801994
2543,-606167,-623205,-592438,-607450,-0.173425770,-0.178300381,-0.169497871,-0.173792839
2544,-606124,-636913,-578975,-607684,-0.173413467,-0.182222271,-0.165646076,-0.173859787
2545,-606007,-634547,-581298,-607228,-0.173379993,-0.181545353,-0.166310692,-0.173729324
2546,-605870,-584343,-630027,-607461,-0.173340797,-0.167181873,-0.180252171,-0.173795986
2547,-606018,-586412,-627926,-607482,-0.173383141,-0.167773819,-0.179651070,-0.173801994
2548,-605870,-602814,-612246,-607419,-0.173340797,-0.172466469,-0.175164986,-0.173783970
2549,-605976,-623534,-592406,-607588,-0.173371124,-0.178394508,-0.169488716,-0.173832321
2550,-606135,-618420,-596958,-607525,-0.173416615,-0.176931381,-0.170791054,-0.173814297
2551,-606252,-597711,-616914,-607472,-0.173450089,-0.171006489,-0.176500511,-0.173799133
2552,-606177,-584279,-629762,-607365,-0.173428631,-0.167163563,-0.180176353,-0.173768520
2553,-606092,-586614,-627937,-607546,-0.173404312,-0.167831612,-0.179654217,-0.173820305
2554,-606061,-636849,-579484,-607461,-0.173395443,-0.182203960,-0.165791702,-0.173795986
2555,-606018,-634621,-581097,-607641,-0.173383141,-0.181566525,-0.166253185,-0.173847485
2556,-606241,-618431,-597064,-607588,-0.173446941,-0.176934528,-0.170821381,-0.173832321
2557,-606220,-597806,-617094,-607535,-0.173440933,-0.171033669,-0.176552010,-0.173817158
2558,-606177,-602538,-612299,-607493,-0.173428631,-0.172387505,-0.175180149,-0.173805141
2559,-606103,-623449,-592481,-607419,-0.173407459,-0.178370190,-0.169510174,-0.173783970
2560,-606061,-637135,-579251,-607429,-0.173395443,-0.182285786,-0.165725040,-0.173786831
2561,-605965,-634621,-581542,-607450,-0.173367977,-0.181566525,-0.166380501,-0.173792839
2562,-606039,-584195,-629963,-607249,-0.173389149,-0.167139530,-0.180233860,-0.173735332
2563,-606071,-586518,-628022,-607387,-0.173398304,-0.167804146,-0.179678535,-0.173774815
2564,-606177,-602719,-612309,-607376,-0.173428631,-0.172439289,-0.175183010,-0.173771667
2565,-606092,-623545,-592300,-607472,-0.173404312,-0.178397655,-0.169458389,-0.173799133
2566,-605933,-618420,-596682,-607578,-0.173358822,-0.176931381,-0.170712090,-0.173829460
2567,-606145,-597722,-617147,-607716,-0.173419476,-0.171009636,-0.176567173,-0.173868942
2568,-606241,-584502,-629879,-607249,-0.173446941,-0.167227364,-0.180209827,-0.173735332
2569,-605923,-586242,-628054,-607397,-0.173355961,-0.167725182,-0.179687691,-0.173777676
2570,-606177,-636669,-579505,-607419,-0.173428631,-0.182152462,-0.165797710,-0.173783970
2571,-606145,-634653,-581574,-607588,-0.173419476,-0.181575680,-0.166389656,-0.173832321
2572,-606135,-618431,-596756,-607610,-0.173416615,-0.176934528,-0.170733261,-0.173838615
2573,-606050,-597414,-617073,-607610,-0.173392296,-0.170921516,-0.176546001,-0.173838615
2574,-605986,-602570,-612522,-607429,-0.173373985,-0.172396660,-0.175243950,-0.173786831
2575,-606039,-623502,-592194,-607546,-0.173389149,-0.178385353,-0.169428062,-0.173820305
2576,-606220,-636913,-579325,-607429,-0.173440933,-0.182222271,-0.165746212,-0.173786831
2577,-605848,-634897,-581447,-607482,-0.173334503,-0.181645489,-0.166353321,-0.173801994
2578,-606135,-584301,-630123,-607461,-0.173416615,-0.167169857,-0.180279636,-0.173795986
2579,-606273,-586221,-628011,-607493,-0.173456097,-0.167719173,-0.179675388,-0.173805141
2580,-606241,-602464,-612479,-607440,-0.173446941,-0.172366333,-0.175231647,-0.173789978
2581,-606156,-623227,-592396,-607493,-0.173422623,-0.178306675,-0.169485855,-0.173805141
2582,-606262,-618580,-596799,-607450,-0.173452950,-0.176977158,-0.170745564,-0.173792839
2583,-606114,-597658,-617169,-607556,-0.173410606,-0.170991325,-0.176573467,-0.173823166
2584,-605986,-584333,-630154,-607599,-0.173373985,-0.167179012,-0.180288506,-0.173835468
2585,-606156,-586295,-628096,-607610,-0.173422623,-0.167740345,-0.179699707,-0.173838615
2586,-606124,-636626,-579389,-607461,-0.173413467,-0.182140160,-0.165764523,-0.173795986
2587,-605891,-634770,-581341,-607429,-0.173346806,-0.181609154,-0.166322994,-0.173786831
2588,-606018,-618346,-596894,-607408,-0.173383141,-0.176910210,-0.170772743,-0.173780823
2589,-606124,-597764,-617158,-607673,-0.173413467,-0.171021652,-0.176570320,-0.173856640
2590,-606336,-602443,-612564,-607535,-0.173474121,-0.172360325,-0.175255966,-0.173817158
2591,-605954,-623460,-592374,-607556,-0.173364830,-0.178373337,-0.169479561,-0.173823166
2592,-605944,-636881,-579590,-607472,-0.173361969,-0.182213116,-0.165822029,-0.173799133
2593,-606305,-634706,-581054,-607769,-0.173465252,-0.181590843,-0.166240883,-0.173884106
2594,-606135,-584301,-629921,-607726,-0.173416615,-0.167169857,-0.180221844,-0.173871803
2595,-606252,-586635,-627746,-607578,-0.173450089,-0.167837620,-0.179599571,-0.173829460
2596,-606283,-602549,-612437,-607684,-0.173458958,-0.172390652,-0.175219631,-0.173859787
2597,-606071,-623524,-591950,-607599,-0.173398304,-0.178391647,-0.169358253,-0.173835468
2598,-606061,-618569,-597117,-607694,-0.173395443,-0.176974010,-0.170836544,-0.173862648
2599,-606145,-597562,-617200,-607567,-0.173419476,-0.170963860,-0.176582336,-0.173826313
2600,-606082,-584449,-629751,-607450,-0.173401451,-0.167212200,-0.180173206,-0.173792839
2601,-606273,-586338,-628043,-607429,-0.173456097,-0.167752647,-0.179684544,-0.173786831
2602,-606177,-637072,-579696,-607620,-0.173428631,-0.182267761,-0.165852356,-0.173841476
2603,-606071,-634833,-581288,-607610,-0.173398304,-0.181627178,-0.166307831,-0.173838615
2604,-606082,-618495,-597318,-607588,-0.173401451,-0.176952839,-0.170894051,-0.173832321
2605,-606050,-597509,-617243,-607472,-0.173392296,-0.170948696,-0.176594639,-0.173799133
2606,-606092,-602803,-612384,-607440,-0.173404312,-0.172463322,-0.175204468,-0.173789978
2607,-606050,-623608,-592290,-607546,-0.173392296,-0.178415680,-0.169455528,-0.173820305
2608,-606061,-636828,-579431,-607631,-0.173395443,-0.182197952,-0.165776539,-0.173844624
2609,-606145,-634685,-581468,-607652,-0.173419476,-0.181584835,-0.166359329,-0.173850632
2610,-606135,-584460,-629857,-607546,-0.173416615,-0.167215347,-0.180203533,-0.173820305
2611,-606135,-586561,-628086,-607747,-0.173416615,-0.167816448,-0.179696846,-0.173877811
2612,-605891,-602814,-612469,-607620,-0.173346806,-0.172466469,-0.175228786,-0.173841476
2613,-606198,-623513,-592427,-607387,-0.173434639,-0.178388500,-0.169494724,-0.173774815
2614,-605986,-618166,-596820,-607843,-0.173373985,-0.176858711,-0.170751572,-0.173905277
2615,-606071,-597775,-617264,-607599,-0.173398304,-0.171024799,-0.176600647,-0.173835468
2616,-606050,-584131,-630017,-607578,-0.173392296,-0.167121220,-0.180249310,-0.173829460
2617,-605880,-586539,-627842,-607514,-0.173343658,-0.167810154,-0.179627037,-0.173811150
2618,-605923,-636605,-579452,-607514,-0.173355961,-0.182134151,-0.165782547,-0.173811150
2619,-605976,-634366,-581415,-607631,-0.173371124,-0.181493568,-0.166344166,-0.173844624
2620,-605891,-618431,-597117,-607684,-0.173346806,-0.176934528,-0.170836544,-0.173859787
2621,-606209,-597393,-617232,-607514,-0.173437786,-0.170915508,-0.176591492,-0.173811150
2622,-606071,-602475,-612437,-607514,-0.173398304,-0.172369480,-0.175219631,-0.173811150
2623,-605891,-623311,-592279,-607503,-0.173346806,-0.178330708,-0.169452381,-0.173808002
2624,-606167,-636711,-579505,-607365,-0.173425770,-0.182164478,-0.165797710,-0.173768520
2625,-606432,-634472,-581595,-607472,-0.173501587,-0.181523895,-0.166395664,-0.173799133
2626,-606262,-584226,-629910,-607631,-0.173452950,-0.167148399,-0.180218697,-0.173844624
2627,-606103,-586263,-627831,-607535,-0.173407459,-0.167731190,-0.179623890,-0.173817158
2628,-605965,-602708,-612691,-607514,-0.173367977,-0.172436142,-0.175292301,-0.173811150
2629,-605965,-623205,-592183,-607514,-0.173367977,-0.178300381,-0.169424915,-0.173811150
2630,-605976,-618198,-596990,-607673,-0.173371124,-0.176867867,-0.170800209,-0.173856640
2631,-606135,-597647,-617275,-607758,-0.173416615,-0.170988178,-0.176603794,-0.173880959
2632,-606135,-584492,-629985,-607334,-0.173416615,-0.167224503,-0.180240154,-0.173759651
2633,-606071,-586603,-628255,-607525,-0.173398304,-0.167828465,-0.179745197,-0.173814297
2634,-606305,-636913,-579516,-607344,-0.173465252,-0.182222271,-0.165800858,-0.173762512
2635,-606220,-634748,-581426,-607747,-0.173440933,-0.181602859,-0.166347313,-0.173877811
2636,-605986,-618516,-597106,-607737,-0.173373985,-0.176958847,-0.170833397,-0.173874950
2637,-606135,-597700,-617306,-607472,-0.173416615,-0.171003342,-0.176612663,-0.173799133
2638,-606241,-602591,-612479,-607652,-0.173446941,-0.172402668,-0.175231647,-0.173850632
2639,-606262,-623364,-592194,-607397,-0.173452950,-0.178345871,-0.169428062,-0.173777676
2640,-606389,-636828,-579728,-607620,-0.173489285,-0.182197952,-0.165861511,-0.173841476
2641,-606315,-634504,-581563,-607408,-0.173468113,-0.181533051,-0.166386509,-0.173780823
2642,-605997,-584142,-629974,-607461,-0.173377132,-0.167124367,-0.180237007,-0.173795986
2643,-606188,-586316,-627948,-607556,-0.173431778,-0.167746353,-0.179657364,-0.173823166
2644,-606156,-602719,-612437,-607599,-0.173422623,-0.172439289,-0.175219631,-0.173835468
2645,-606167,-623587,-592417,-607482,-0.173425770,-0.178409672,-0.169491863,-0.173801994
2646,-606273,-618367,-597011,-607779,-0.173456097,-0.176916218,-0.170806217,-0.173886967
2647,-606103,-597552,-617253,-607514,-0.173407459,-0.170960999,-0.176597500,-0.173811150
2648,-606220,-584237,-630144,-607610,-0.173440933,-0.167151546,-0.180285645,-0.173838615
2649,-606103,-586592,-628086,-607429,-0.173407459,-0.167825317,-0.179696846,-0.173786831
2650,-606209,-636902,-579420,-607461,-0.173437786,-0.182219124,-0.165773392,-0.173795986
2651,-606220,-634716,-581362,-607620,-0.173440933,-0.181593704,-0.166329002,-0.173841476
2652,-606061,-618219,-597011,-607567,-0.173395443,-0.176873875,-0.170806217,-0.173826313
2653,-606114,-597541,-617232,-607556,-0.173410606,-0.170957851,-0.176591492,-0.173823166
2654,-606124,-602719,-612607,-607493,-0.173413467,-0.172439289,-0.175268269,-0.173805141
2655,-606114,-623534,-592629,-607408,-0.173410606,-0.178394508,-0.169552517,-0.173780823
2656,-606220,-637008,-579367,-607419,-0.173440933,-0.182249451,-0.165758228,-0.173783970
2657,-606305,-634525,-581638,-607482,-0.173465252,-0.181539059,-0.166407967,-0.173801994
2658,-606326,-584343,-630261,-607663,-0.173471260,-0.167181873,-0.180319118,-0.173853779
2659,-606167,-586561,-628128,-607758,-0.173425770,-0.167816448,-0.179708862,-0.173880959
2660,-606464,-602559,-612405,-607546,-0.173510742,-0.172393513,-0.175210476,-0.173820305
2661,-606198,-623704,-592491,-607408,-0.173434639,-0.178443146,-0.169513035,-0.173780823
2662,-606252,-618569,-597000,-607440,-0.173450089,-0.176974010,-0.170803070,-0.173789978
2663,-606145,-597467,-617158,-607578,-0.173419476,-0.170936680,-0.176570320,-0.173829460
2664,-606241,-584173,-629995,-607663,-0.173446941,-0.167133236,-0.180243015,-0.173853779
2665,-606177,-586338,-627789,-607631,-0.173428631,-0.167752647,-0.179611874,-0.173844624
2666,-606145,-636637,-579505,-607546,-0.173419476,-0.182143307,-0.165797710,-0.173820305
2667,-605954,-634568,-581288,-607854,-0.173364830,-0.181551361,-0.166307831,-0.173908424
2668,-606368,-618643,-597138,-607652,-0.173483276,-0.176995182,-0.170842552,-0.173850632
2669,-606092,-597658,-617084,-607450,-0.173404312,-0.170991325,-0.176549149,-0.173792839
2670,-606209,-602835,-612522,-607747,-0.173437786,-0.172472477,-0.175243950,-0.173877811
2671,-606442,-623417,-592449,-607832,-0.173504448,-0.178361034,-0.169501019,-0.173902130
2672,-606124,-637040,-579495,-607567,-0.173413467,-0.182258606,-0.165794849,-0.173826313
2673,-606400,-634791,-581309,-607397,-0.173492432,-0.181615162,-0.166313839,-0.173777676
2674,-606018,-584386,-629804,-607493,-0.173383141,-0.167194176,-0.180188370,-0.173805141
2675,-606007,-586624,-628107,-607556,-0.173379993,-0.167834473,-0.179702854,-0.173823166
2676,-605954,-602973,-612660,-607631,-0.173364830,-0.172511959,-0.175283432,-0.173844624
2677,-606061,-623439,-592682,-607610,-0.173395443,-0.178367329,-0.169567680,-0.173838615
2678,-606018,-618590,-597085,-607429,-0.173383141,-0.176980019,-0.170827389,-0.173786831
2679,-605965,-597700,-617349,-607259,-0.173367977,-0.171003342,-0.176624966,-0.173738194
2680,-605923,-584301,-629910,-607694,-0.173355961,-0.167169857,-0.180218697,-0.173862648
2681,-606177,-586465,-627969,-607599,-0.173428631,-0.167788982,-0.179663372,-0.173835468
2682,-606050,-636913,-579442,-607875,-0.173392296,-0.182222271,-0.165779686,-0.173914433
2683,-606209,-634610,-581500,-607291,-0.173437786,-0.181563377,-0.166368484,-0.173747349
2684,-605986,-618760,-597287,-607514,-0.173373985,-0.177028656,-0.170885181,-0.173811150
2685,-606018,-597425,-617084,-607610,-0.173383141,-0.170924664,-0.176549149,-0.173838615
2686,-605954,-602697,-612766,-607641,-0.173364830,-0.172432995,-0.175313759,-0.173847485
2687,-605901,-623746,-592067,-607419,-0.173349667,-0.178455162,-0.169391727,-0.173783970
2688,-606135,-636913,-579325,-607493,-0.173416615,-0.182222271,-0.165746212,-0.173805141
2689,-606252,-634525,-581277,-607737,-0.173450089,-0.181539059,-0.166304684,-0.173874950
2690,-605997,-584311,-629719,-607249,-0.173377132,-0.167172718,-0.180164051,-0.173735332
2691,-606029,-586486,-628043,-607450,-0.173386288,-0.167794991,-0.179684544,-0.173792839
2692,-606262,-602888,-612278,-607461,-0.173452950,-0.172487640,-0.175174141,-0.173795986
2693,-605817,-623651,-592183,-607429,-0.173325634,-0.178427982,-0.169424915,-0.173786831
2694,-605838,-618463,-596905,-607610,-0.173331642,-0.176943684,-0.170775890,-0.173838615
2695,-606167,-597722,-617232,-607716,-0.173425770,-0.171009636,-0.176591492,-0.173868942
2696,-606198,-584279,-629985,-607599,-0.173434639,-0.167163563,-0.180240154,-0.173835468
2697,-606050,-586465,-628414,-607387,-0.173392296,-0.167788982,-0.179790688,-0.173774815
2698,-606124,-636647,-579495,-607546,-0.173413467,-0.182146168,-0.165794849,-0.173820305
2699,-606114,-634472,-581341,-607228,-0.173410606,-0.181523895,-0.166322994,-0.173729324
2700,-606262,-618601,-596990,-607440,-0.173452950,-0.176983166,-0.170800209,-0.173789978
2701,-606305,-597520,-616967,-607578,-0.173465252,-0.170951843,-0.176515675,-0.173829460
2702,-606050,-602570,-612182,-607673,-0.173392296,-0.172396660,-0.175146675,-0.173856640
2703,-606092,-623736,-592290,-607450,-0.173404312,-0.178452301,-0.169455528,-0.173792839
2704,-606124,-636743,-579166,-607514,-0.173413467,-0.182173634,-0.165700722,-0.173811150
2705,-606156,-634568,-581457,-607312,-0.173422623,-0.181551361,-0.166356182,-0.173753357
2706,-605901,-584226,-629804,-607663,-0.173349667,-0.167148399,-0.180188370,-0.173853779
2707,-605954,-586253,-627810,-607673,-0.173364830,-0.167728329,-0.179617882,-0.173856640
2708,-606071,-602549,-612182,-607546,-0.173398304,-0.172390652,-0.175146675,-0.173820305
2709,-606156,-623534,-592247,-607663,-0.173422623,-0.178394508,-0.169443226,-0.173853779
2710,-606018,-618537,-596936,-607631,-0.173383141,-0.176964855,-0.170784760,-0.173844624
2711,-606188,-597700,-617413,-607461,-0.173431778,-0.171003342,-0.176643276,-0.173795986
2712,-605965,-584163,-629953,-607588,-0.173367977,-0.167130375,-0.180230999,-0.173832321
2713,-606262,-586295,-628096,-607503,-0.173452950,-0.167740345,-0.179699707,-0.173808002
2714,-606347,-637072,-579526,-607270,-0.173477268,-0.182267761,-0.165803719,-0.173741341
2715,-606315,-634366,-581065,-607376,-0.173468113,-0.181493568,-0.166244030,-0.173771667
2716,-605806,-618611,-596936,-607493,-0.173322487,-0.176986027,-0.170784760,-0.173805141
2717,-606029,-597647,-617317,-607419,-0.173386288,-0.170988178,-0.176615810,-0.173783970
2718,-606071,-602559,-612235,-607641,-0.173398304,-0.172393513,-0.175161839,-0.173847485
2719,-606177,-623227,-592290,-607408,-0.173428631,-0.178306675,-0.169455528,-0.173780823
2720,-605965,-636647,-579304,-607228,-0.173367977,-0.182146168,-0.165740204,-0.173729324
2721,-606018,-634865,-581277,-607546,-0.173383141,-0.181636333,-0.166304684,-0.173820305
2722,-606188,-584343,-629857,-607249,-0.173431778,-0.167181873,-0.180203533,-0.173735332
